review_id,hotel_id,user_id,review_text,overall_rating,review_date,reviewer_type,sentiment_score,cleanliness_rating,service_rating,location_rating,value_rating,positive_keywords,negative_keywords,cultural_mentions,review_length_category,language
516,138,210,Perfect for solo travelers with reliable room service. Great value. Well-maintained property,3.7,2023-12-24,Solo,0.35,3.9,3.5,4.0,3.3,"[""great"", ""perfect""]",[],"[""Well-maintained property""]",Short,en
517,23,73,Unproductive stay due to faulty WiFi. Staff not helpful for business needs. Not suitable for Indian families,3.2,2023-09-10,Business,0.1,2.8,2.8,3.2,2.8,[],[],"[""Not suitable for Indian families""]",Medium,en
518,111,160,Enjoyable solo trip with excellent spa. Staff was very accommodating. Clean and hygienic,4.1,2023-06-05,Solo,0.55,3.7,4.5,4.2,3.8,"[""excellent""]",[],"[""Clean and hygienic""]",Short,en
519,314,130,Wonderful family experience with WiFi. Kids loved the facilities. Clean and hygienic,5.0,2023-12-24,Family,1.0,5.0,5.0,4.9,4.5,"[""wonderful""]",[],"[""Clean and hygienic""]",Short,en
520,37,17,Perfect for solo travelers with reliable WiFi. Great value. Great vegetarian options,4.4,2023-10-05,Solo,0.7,4.8,4.5,4.2,4.5,"[""great"", ""perfect""]",[],"[""Great vegetarian options""]",Short,en
521,49,233,Enjoyable solo trip with excellent pool. Staff was very accommodating. Staff spoke Hindi,3.7,2023-04-24,Solo,0.35,4.0,4.1,3.7,3.6,"[""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
522,292,125,Not suitable for families - spa was broken. Safety concerns. Poor hygiene standards,3.2,2023-10-23,Family,0.1,3.5,3.2,3.2,3.4,[],"[""poor""]","[""Poor hygiene standards""]",Short,en
523,293,102,Perfect for business travel with great spa. Location is convenient. Friendly staff,5.0,2023-08-08,Business,1.0,5.0,5.0,4.8,4.9,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
524,31,141,Excellent business facilities and gym. Professional service throughout. Great vegetarian options,4.2,2023-02-07,Business,0.6,4.4,4.2,4.5,3.7,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
525,367,33,Perfect for business travel with great AC. Location is convenient. Excellent Indian breakfast,4.1,2023-04-22,Business,0.55,4.3,4.2,4.2,3.5,"[""great"", ""excellent"", ""perfect""]",[],"[""Excellent Indian breakfast""]",Short,en
526,148,218,Great for families - room service was perfect. Safe and comfortable environment. Clean and hygienic,4.2,2023-06-07,Family,0.6,4.7,4.3,3.9,3.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
527,116,221,Comfortable solo stay with good room service. Peaceful atmosphere. Well-maintained property,3.5,2023-01-11,Solo,0.25,3.4,4.0,3.5,3.8,"[""comfortable"", ""good""]",[],"[""Well-maintained property""]",Short,en
528,194,118,Family-friendly staff and excellent pool. Will return with family. Excellent Indian breakfast,4.7,2023-03-22,Family,0.85,4.9,4.5,4.9,4.8,"[""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
529,83,56,Enjoyable solo trip with excellent gym. Staff was very accommodating. Understanding of Indian culture,3.7,2023-11-21,Solo,0.35,4.0,3.3,3.8,3.1,"[""excellent""]",[],"[""Understanding of Indian culture""]",Medium,en
530,253,19,Wonderful family experience with restaurant. Kids loved the facilities. Friendly staff,4.2,2023-04-19,Family,0.6,4.3,4.7,4.1,3.7,"[""wonderful""]",[],"[""Friendly staff""]",Short,en
