review_id,hotel_id,user_id,review_text,overall_rating,review_date,reviewer_type,sentiment_score,cleanliness_rating,service_rating,location_rating,value_rating,positive_keywords,negative_keywords,cultural_mentions,review_length_category,language
516,138,210,Perfect location near transport. Food experience was amazing. Highly recommend for couple,3.7,2023-12-24,Family,0.35,3.7,3.5,3.9,3.5,"[""perfect""]",[],"[""Good value for money""]",Short,en
517,23,73,Disappointing experience overall. Staff not helpful Staff was not cooperative.,3.2,2023-09-10,Family,0.1,3.3,3.2,3.3,2.7,[],"[""disappointing""]","[""Staff not helpful""]",Short,en
518,111,160,Great pool and excellent service. Staff was very attentive. Good value for money,4.1,2023-06-05,Family,0.55,3.7,4.6,3.8,4.1,"[""great"", ""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
519,314,130,Wonderful stay with excellent amenities. Understanding of Indian culture Will definitely visit again.,5.0,2023-12-24,Business,1.0,5.0,4.9,5.0,5.0,"[""excellent"", ""wonderful""]",[],"[""Understanding of Indian culture""]",Medium,en
520,37,17,Wonderful stay with excellent amenities. Friendly staff Will definitely visit again.,4.4,2023-10-05,Solo,0.7,4.4,4.7,4.2,3.9,"[""excellent"", ""wonderful""]",[],"[""Friendly staff""]",Short,en
521,49,233,Comfortable rooms and great hospitality. Well-maintained property Perfect for solo travelers.,3.7,2023-04-24,Family,0.35,3.7,3.8,4.0,3.1,"[""great"", ""perfect"", ""comfortable""]",[],"[""Well-maintained property""]",Short,en
522,292,125,gym was not working. Service issues throughout stay. No Indian food options,3.2,2023-10-23,Solo,0.1,2.9,3.2,3.4,2.6,[],"[""not working""]","[""No Indian food options""]",Short,en
523,293,102,Wonderful stay with excellent amenities. Friendly staff Will definitely visit again.,5.0,2023-08-08,Business,1.0,4.6,4.9,4.8,5.0,"[""excellent"", ""wonderful""]",[],"[""Friendly staff""]",Short,en
524,31,141,Comfortable rooms and great hospitality. Great vegetarian options Perfect for solo travelers.,4.2,2023-02-07,Family,0.6,4.4,4.5,4.0,3.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Great vegetarian options""]",Short,en
525,367,33,Wonderful stay with excellent amenities. Friendly staff Will definitely visit again.,4.1,2023-04-22,Business,0.55,3.8,3.6,4.0,4.2,"[""excellent"", ""wonderful""]",[],"[""Friendly staff""]",Short,en
526,148,218,Great room service and excellent service. Staff was very attentive. Good value for money,4.2,2023-06-07,Family,0.6,4.2,4.2,4.1,3.6,"[""great"", ""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
527,116,221,Wonderful stay with excellent amenities. Good value for money Will definitely visit again.,3.5,2023-01-11,Business,0.25,3.6,3.6,3.2,3.2,"[""excellent"", ""wonderful"", ""good""]",[],"[""Good value for money""]",Short,en
528,194,118,Perfect location near transport. Food experience was amazing. Highly recommend for family,4.7,2023-03-22,Business,0.85,4.9,4.3,4.8,4.9,"[""perfect""]",[],"[""Understanding of Indian culture""]",Short,en
529,83,56,Perfect location near transport. Food experience was amazing. Highly recommend for business,3.7,2023-11-21,Family,0.35,3.2,4.0,3.9,3.4,"[""perfect""]",[],"[""Understanding of Indian culture""]",Short,en
530,253,19,Comfortable rooms and great hospitality. Great vegetarian options Perfect for couple travelers.,4.2,2023-04-19,Business,0.6,4.5,4.7,4.2,4.2,"[""great"", ""perfect"", ""comfortable""]",[],"[""Great vegetarian options""]",Short,en
